ID,D0,D1,E,VC,VH,CD,BA,D01,D02,BAL,DBA,DG,RD,SH,树种名,林层,坡向,坡位,土壤名,土壤厚度,腐殖厚度,群落结构,
11,9.7,10.4,700,50,0.2,0.9,0.123101083,0.103092784,94.09,3006.324626,78.79703198,11.74367076,0.825976835,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10,12.9,700,50,0.2,0.9,0.130833333,0.1,100,2979.440941,76.43312102,11.74367076,0.85152251,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10,11.7,700,50,0.2,0.9,0.130833333,0.1,100,2979.440941,76.43312102,11.74367076,0.85152251,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10,11.2,700,50,0.2,0.9,0.130833333,0.1,100,2979.440941,76.43312102,11.74367076,0.85152251,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10.2,12.1,700,50,0.2,0.9,0.136119,0.098039216,104.04,2960.978552,74.93443237,11.74367076,0.86855296,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10.2,11,700,50,0.2,0.9,0.136119,0.098039216,104.04,2960.978552,74.93443237,11.74367076,0.86855296,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10.3,10.5,700,50,0.2,0.9,0.138801083,0.097087379,106.09,2953.344492,74.20691361,11.74367076,0.877068185,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,10.9,13.1,700,50,0.2,0.9,0.155443083,0.091743119,118.81,2902.252754,70.12212938,11.74367076,0.928159536,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.1,12.9,700,50,0.2,0.9,0.16119975,0.09009009,123.21,2884.524393,68.85866758,11.74367076,0.945189986,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.2,10.9,700,50,0.2,0.9,0.164117333,0.089285714,125.44,2872.37971,68.24385805,11.74367076,0.953705211,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.3,14.2,700,50,0.2,0.9,0.167061083,0.088495575,127.69,2860.852495,67.63993011,11.74367076,0.962220436,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.3,12.6,700,50,0.2,0.9,0.167061083,0.088495575,127.69,2860.852495,67.63993011,11.74367076,0.962220436,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.3,12.5,700,50,0.2,0.9,0.167061083,0.088495575,127.69,2860.852495,67.63993011,11.74367076,0.962220436,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.4,12.2,700,50,0.2,0.9,0.170031,0.087719298,129.96,2852.180914,67.04659739,11.74367076,0.970735662,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.5,12.1,700,50,0.2,0.9,0.173027083,0.086956522,132.25,2841.453235,66.46358349,11.74367076,0.979250887,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.5,13.4,700,50,0.2,0.9,0.173027083,0.086956522,132.25,2841.453235,66.46358349,11.74367076,0.979250887,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.6,12.4,700,50,0.2,0.9,0.176049333,0.086206897,134.56,2831.418423,65.89062157,11.74367076,0.987766112,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.6,13.3,700,50,0.2,0.9,0.176049333,0.086206897,134.56,2831.418423,65.89062157,11.74367076,0.987766112,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.7,15.5,700,50,0.2,0.9,0.17909775,0.085470085,136.89,2824.612709,65.32745386,11.74367076,0.996281337,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.8,13.9,700,50,0.2,0.9,0.182172333,0.084745763,139.24,2814.957575,64.77383137,11.74367076,1.004796562,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.8,13.3,700,50,0.2,0.9,0.182172333,0.084745763,139.24,2814.957575,64.77383137,11.74367076,1.004796562,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,11.9,13.4,700,50,0.2,0.9,0.185273083,0.084033613,141.61,2804.582282,64.22951346,11.74367076,1.013311787,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12,14.8,700,50,0.2,0.9,0.1884,0.083333333,144,2793.089882,63.69426752,11.74367076,1.021827012,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12,12.7,700,50,0.2,0.9,0.1884,0.083333333,144,2793.089882,63.69426752,11.74367076,1.021827012,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12,13.8,700,50,0.2,0.9,0.1884,0.083333333,144,2793.089882,63.69426752,11.74367076,1.021827012,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.1,13.9,700,50,0.2,0.9,0.191553083,0.082644628,146.41,2783.895334,63.16786861,11.74367076,1.030342237,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.1,12.3,700,50,0.2,0.9,0.191553083,0.082644628,146.41,2783.895334,63.16786861,11.74367076,1.030342237,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.3,12.9,700,50,0.2,0.9,0.19793775,0.081300813,151.29,2764.648089,62.1407488,11.74367076,1.047372687,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.5,13.1,700,50,0.2,0.9,0.204427083,0.08,156.25,2744.147553,61.14649682,11.74367076,1.064403138,1,杨树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.5,14.4,700,50,0.2,0.9,0.204427083,0.08,156.25,2744.147553,61.14649682,11.74367076,1.064403138,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.7,14.3,700,50,0.2,0.9,0.211021083,0.078740157,161.29,2724.674856,60.18355986,11.74367076,1.081433588,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,12.9,14,700,50,0.2,0.9,0.21771975,0.07751938,166.41,2705.455832,59.25048141,11.74367076,1.098464038,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13,13.8,700,50,0.2,0.9,0.221108333,0.076923077,169,2696.169282,58.79470848,11.74367076,1.106979263,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.1,13.9,700,50,0.2,0.9,0.224523083,0.076335878,171.61,2689.209066,58.34589391,11.74367076,1.115494488,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.4,15.1,700,50,0.2,0.9,0.234924333,0.074626866,179.56,2657.038811,57.03964255,11.74367076,1.141040164,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.5,15,700,50,0.2,0.9,0.23844375,0.074074074,182.25,2647.024174,56.61712668,11.74367076,1.149555389,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.5,14.8,700,50,0.2,0.9,0.23844375,0.074074074,182.25,2647.024174,56.61712668,11.74367076,1.149555389,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.5,14.2,700,50,0.2,0.9,0.23844375,0.074074074,182.25,2647.024174,56.61712668,11.74367076,1.149555389,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.6,15.2,700,50,0.2,0.9,0.241989333,0.073529412,184.96,2638.554547,56.20082428,11.74367076,1.158070614,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.8,13.9,700,50,0.2,0.9,0.249159,0.072463768,190.44,2617.050414,55.38631958,11.74367076,1.175101064,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,13.8,15.7,700,50,0.2,0.9,0.249159,0.072463768,190.44,2617.050414,55.38631958,11.74367076,1.175101064,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,14,14.5,700,50,0.2,0.9,0.256433333,0.071428571,196,2599.993489,54.59508644,11.74367076,1.192131514,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,14.1,15.1,700,50,0.2,0.9,0.26010975,0.070921986,198.81,2589.06888,54.20788725,11.74367076,1.200646739,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,14.4,16,700,50,0.2,0.9,0.271296,0.069444444,207.36,2560.723498,53.07855626,11.74367076,1.226192415,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,14.6,15.6,700,50,0.2,0.9,0.278884333,0.068493151,213.16,2542.461807,52.35145275,11.74367076,1.243222865,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,14.9,15.2,700,50,0.2,0.9,0.290463083,0.067114094,222.01,2510.701087,51.29739666,11.74367076,1.26876854,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,14.9,16.1,700,50,0.2,0.9,0.290463083,0.067114094,222.01,2510.701087,51.29739666,11.74367076,1.26876854,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,15,15.9,700,50,0.2,0.9,0.294375,0.066666667,225,2498.631712,50.95541401,11.74367076,1.277283765,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,15.1,17.4,700,50,0.2,0.9,0.298313083,0.066225166,228.01,2488.489067,50.61796094,11.74367076,1.28579899,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,15.1,17.1,700,50,0.2,0.9,0.298313083,0.066225166,228.01,2488.489067,50.61796094,11.74367076,1.28579899,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,15.4,17.5,700,50,0.2,0.9,0.310284333,0.064935065,237.16,2456.314023,49.63189677,11.74367076,1.311344666,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,15.7,20.5,700,50,0.2,0.9,0.322491083,0.063694268,246.49,2422.893786,48.68351657,11.74367076,1.336890341,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,15.8,16.6,700,50,0.2,0.9,0.326612333,0.063291139,249.64,2410.80913,48.37539305,11.74367076,1.345405566,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,16.2,17.5,700,50,0.2,0.9,0.343359,0.061728395,262.44,2369.65192,47.1809389,11.74367076,1.379466466,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,16.2,18.8,700,50,0.2,0.9,0.343359,0.061728395,262.44,2369.65192,47.1809389,11.74367076,1.379466466,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,16.6,18.5,700,50,0.2,0.9,0.360524333,0.060240964,275.56,2330.109691,46.04404881,11.74367076,1.413527367,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,18,20.4,700,50,0.2,0.9,0.4239,0.055555556,324,2185.689172,42.46284501,11.74367076,1.532740518,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,18.6,20.3,700,50,0.2,0.9,0.452631,0.053763441,345.96,2121.758314,41.09307582,11.74367076,1.583831869,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,18.8,20.5,700,50,0.2,0.9,0.462417333,0.053191489,353.44,2099.640782,40.65591544,11.74367076,1.600862319,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,19.7,21.1,700,50,0.2,0.9,0.507751083,0.050761421,388.09,2012.241093,38.79853859,11.74367076,1.677499345,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,19.9,20.3,700,50,0.2,0.9,0.518113083,0.050251256,396.01,1991.097144,38.40860353,11.74367076,1.694529795,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,20.4,22.5,700,50,0.2,0.9,0.544476,0.049019608,416.16,1938.206108,37.46721619,11.74367076,1.737105921,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,20.6,21.5,700,50,0.2,0.9,0.555204333,0.048543689,424.36,1916.105479,37.10345681,11.74367076,1.754136371,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,20.9,22.5,700,50,0.2,0.9,0.571493083,0.04784689,436.81,1891.183129,36.5708713,11.74367076,1.779682046,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,21.5,25.5,700,50,0.2,0.9,0.604777083,0.046511628,462.25,1827.58935,35.55028885,11.74367076,1.830773397,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,21.5,23.6,700,50,0.2,0.9,0.604777083,0.046511628,462.25,1827.58935,35.55028885,11.74367076,1.830773397,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,23,25.2,700,50,0.2,0.9,0.692108333,0.043478261,529,1676.900921,33.23179175,11.74367076,1.958501773,1,柞树,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
11,43.8,45,700,50,0.2,0.9,2.509959,0.02283105,1918.44,306.4114312,17.45048425,11.74367076,3.729668594,1,红松,复林层主,西坡,下坡,暗棕壤,中,中,完整结构,
19,5.1,0,845,50,0.2,0.9,0.03402975,0.196078431,26.01,3370.527941,149.8688647,12.27549655,0.415461809,0,红松,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.1,0,845,50,0.2,0.9,0.03402975,0.196078431,26.01,3370.527941,149.8688647,12.27549655,0.415461809,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.1,0,845,50,0.2,0.9,0.03402975,0.196078431,26.01,3370.527941,149.8688647,12.27549655,0.415461809,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,0,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,0,臭松,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6,0,845,50,0.2,0.9,0.0471,0.166666667,36,3318.055859,127.388535,12.27549655,0.488778599,0,椴树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6,0,845,50,0.2,0.9,0.0471,0.166666667,36,3318.055859,127.388535,12.27549655,0.488778599,0,红松,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6,0,845,50,0.2,0.9,0.0471,0.166666667,36,3318.055859,127.388535,12.27549655,0.488778599,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6,0,845,50,0.2,0.9,0.0471,0.166666667,36,3318.055859,127.388535,12.27549655,0.488778599,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.1,0,845,50,0.2,0.9,0.048683083,0.163934426,37.21,3311.434959,125.3001984,12.27549655,0.496924909,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.1,0,845,50,0.2,0.9,0.048683083,0.163934426,37.21,3311.434959,125.3001984,12.27549655,0.496924909,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.6,0,845,50,0.2,0.9,0.056991,0.151515152,43.56,3277.34988,115.8077591,12.27549655,0.537656458,0,椴树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.6,0,845,50,0.2,0.9,0.056991,0.151515152,43.56,3277.34988,115.8077591,12.27549655,0.537656458,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7,0,845,50,0.2,0.9,0.064108333,0.142857143,49,3246.118119,109.1901729,12.27549655,0.570241698,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.3,0,845,50,0.2,0.9,0.090131083,0.120481928,68.89,3138.395382,92.08809761,12.27549655,0.676143728,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.4,0,845,50,0.2,0.9,0.092316,0.119047619,70.56,3130.640838,90.99181074,12.27549655,0.684290038,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.5,0,845,50,0.2,0.9,0.094527083,0.117647059,72.25,3121.377183,89.92131885,12.27549655,0.692436348,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.6,0,845,50,0.2,0.9,0.096764333,0.11627907,73.96,3113.732801,88.87572212,12.27549655,0.700582658,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.5,0,845,50,0.2,0.9,0.118077083,0.105263158,90.25,3025.585216,80.45591686,12.27549655,0.773899448,0,杨树,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.1,0,845,50,0.2,0.9,0.16119975,0.09009009,123.21,2884.524393,68.85866758,12.27549655,0.904240407,0,白桦,单林层,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.1,5.5,845,50,0.2,0.9,0.03402975,0.196078431,26.01,3370.527941,149.8688647,12.27549655,0.415461809,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.1,5.4,845,50,0.2,0.9,0.03402975,0.196078431,26.01,3370.527941,149.8688647,12.27549655,0.415461809,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.1,5.9,845,50,0.2,0.9,0.03402975,0.196078431,26.01,3370.527941,149.8688647,12.27549655,0.415461809,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.2,6.1,845,50,0.2,0.9,0.035377333,0.192307692,27.04,3365.858133,146.9867712,12.27549655,0.423608119,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.2,5.3,845,50,0.2,0.9,0.035377333,0.192307692,27.04,3365.858133,146.9867712,12.27549655,0.423608119,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.2,5.4,845,50,0.2,0.9,0.035377333,0.192307692,27.04,3365.858133,146.9867712,12.27549655,0.423608119,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.2,5.8,845,50,0.2,0.9,0.035377333,0.192307692,27.04,3365.858133,146.9867712,12.27549655,0.423608119,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.3,5.4,845,50,0.2,0.9,0.036751083,0.188679245,28.09,3361.00699,144.2134359,12.27549655,0.431754429,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.3,7.5,845,50,0.2,0.9,0.036751083,0.188679245,28.09,3361.00699,144.2134359,12.27549655,0.431754429,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.3,6.9,845,50,0.2,0.9,0.036751083,0.188679245,28.09,3361.00699,144.2134359,12.27549655,0.431754429,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.4,5.5,845,50,0.2,0.9,0.038151,0.185185185,29.16,3355.818454,141.5428167,12.27549655,0.439900739,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.5,5.9,845,50,0.2,0.9,0.039577083,0.181818182,30.25,3349.327812,138.9693109,12.27549655,0.448047049,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.5,5.7,845,50,0.2,0.9,0.039577083,0.181818182,30.25,3349.327812,138.9693109,12.27549655,0.448047049,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,6.4,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,6.1,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,6.1,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,5.8,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,5.9,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,色树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,8.8,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,7.1,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.6,6.2,845,50,0.2,0.9,0.041029333,0.178571429,31.36,3343.419588,136.4877161,12.27549655,0.456193359,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.7,6.1,845,50,0.2,0.9,0.04250775,0.175438596,32.49,3337.766057,134.0931948,12.27549655,0.464339669,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.8,6.1,845,50,0.2,0.9,0.044012333,0.172413793,33.64,3330.944146,131.7812431,12.27549655,0.472485979,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.9,6,845,50,0.2,0.9,0.045543083,0.169491525,34.81,3324.932459,129.5476627,12.27549655,0.480632289,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,5.9,7.7,845,50,0.2,0.9,0.045543083,0.169491525,34.81,3324.932459,129.5476627,12.27549655,0.480632289,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6,6.6,845,50,0.2,0.9,0.0471,0.166666667,36,3318.055859,127.388535,12.27549655,0.488778599,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6,6.7,845,50,0.2,0.9,0.0471,0.166666667,36,3318.055859,127.388535,12.27549655,0.488778599,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.1,6.1,845,50,0.2,0.9,0.048683083,0.163934426,37.21,3311.434959,125.3001984,12.27549655,0.496924909,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.1,10.6,845,50,0.2,0.9,0.048683083,0.163934426,37.21,3311.434959,125.3001984,12.27549655,0.496924909,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.2,9.4,845,50,0.2,0.9,0.050292333,0.161290323,38.44,3304.846664,123.2792275,12.27549655,0.505071219,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.3,6.3,845,50,0.2,0.9,0.05192775,0.158730159,39.69,3298.771117,121.3224143,12.27549655,0.513217528,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.3,6.6,845,50,0.2,0.9,0.05192775,0.158730159,39.69,3298.771117,121.3224143,12.27549655,0.513217528,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.3,7.9,845,50,0.2,0.9,0.05192775,0.158730159,39.69,3298.771117,121.3224143,12.27549655,0.513217528,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.3,6.8,845,50,0.2,0.9,0.05192775,0.158730159,39.69,3298.771117,121.3224143,12.27549655,0.513217528,1,云杉,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.4,8.8,845,50,0.2,0.9,0.053589333,0.15625,40.96,3292.018861,119.4267516,12.27549655,0.521363838,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.5,7.5,845,50,0.2,0.9,0.055277083,0.153846154,42.25,3285.385611,117.589417,12.27549655,0.529510148,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.6,7.9,845,50,0.2,0.9,0.056991,0.151515152,43.56,3277.34988,115.8077591,12.27549655,0.537656458,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.6,7.3,845,50,0.2,0.9,0.056991,0.151515152,43.56,3277.34988,115.8077591,12.27549655,0.537656458,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.7,7.4,845,50,0.2,0.9,0.058731083,0.149253731,44.89,3269.891032,114.0792851,12.27549655,0.545802768,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.8,7.5,845,50,0.2,0.9,0.060497333,0.147058824,46.24,3261.360908,112.4016486,12.27549655,0.553949078,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.9,7.4,845,50,0.2,0.9,0.06228975,0.144927536,47.61,3254.259877,110.7726392,12.27549655,0.562095388,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,6.9,7.6,845,50,0.2,0.9,0.06228975,0.144927536,47.61,3254.259877,110.7726392,12.27549655,0.562095388,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7,7.3,845,50,0.2,0.9,0.064108333,0.142857143,49,3246.118119,109.1901729,12.27549655,0.570241698,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7,8.8,845,50,0.2,0.9,0.064108333,0.142857143,49,3246.118119,109.1901729,12.27549655,0.570241698,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.2,8.5,845,50,0.2,0.9,0.067824,0.138888889,51.84,3231.556997,106.1571125,12.27549655,0.586534318,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.2,7.3,845,50,0.2,0.9,0.067824,0.138888889,51.84,3231.556997,106.1571125,12.27549655,0.586534318,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.3,7,845,50,0.2,0.9,0.069721083,0.136986301,53.29,3223.957399,104.7029055,12.27549655,0.594680628,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.4,8.2,845,50,0.2,0.9,0.071644333,0.135135135,54.76,3215.789945,103.2880014,12.27549655,0.602826938,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.4,8.9,845,50,0.2,0.9,0.071644333,0.135135135,54.76,3215.789945,103.2880014,12.27549655,0.602826938,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.5,10.1,845,50,0.2,0.9,0.07359375,0.133333333,56.25,3207.768226,101.910828,12.27549655,0.610973248,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.6,10.4,845,50,0.2,0.9,0.075569333,0.131578947,57.76,3200.51357,100.5698961,12.27549655,0.619119558,1,杂木,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.7,9.6,845,50,0.2,0.9,0.077571083,0.12987013,59.29,3191.20504,99.26379353,12.27549655,0.627265868,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.7,7.9,845,50,0.2,0.9,0.077571083,0.12987013,59.29,3191.20504,99.26379353,12.27549655,0.627265868,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.8,7.9,845,50,0.2,0.9,0.079599,0.128205128,60.84,3181.971556,97.99118079,12.27549655,0.635412178,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.8,9.2,845,50,0.2,0.9,0.079599,0.128205128,60.84,3181.971556,97.99118079,12.27549655,0.635412178,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
